BookName,Title,Author,ImageBook,CategoryId,ISBN,PublishedDate
Scientific Engineering of Distributed Java Applications,Scientific Engineering of Distributed Java Applications,Nicolas Guelfi,http://books.google.com/books/content?id=aeiLrkeFzrUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Computers,9783540250531,2005-02-23
From COBOL to OOP,From COBOL to OOP,Markus Knasmüller,http://books.google.com/books/content?id=c5n_-J4rG30C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Business & Economics,1558608222,2004
Product-Focused Software Process Improvement,Product-Focused Software Process Improvement,"Regine Kadgien, Andreas Jedlitschka, Andrea Janes, Valentina Lenarduzzi, Xiaozhou Li",http://books.google.com/books/content?id=vTnnEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Computers,9783031492662,2023-12-01
Professional Java EE Design Patterns,Professional Java EE Design Patterns,"Murat Yener, Alex Theedom",http://books.google.com/books/content?id=W7_lBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Computers,9781118843451,2014-12-17
Encyclopedia of Software Engineering Three-Volume Set (Print),Encyclopedia of Software Engineering Three-Volume Set (Print),Phillip A. Laplante,http://books.google.com/books/content?id=-8yGDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Computers,9781351249263,2010-11-22
Mastering C++ Design Patterns,Mastering C++ Design Patterns,Robert Johnson,http://books.google.com/books/content?id=ySQsEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Computers,,2024-10-23
Design Patterns for Flexible Manufacturing,Design Patterns for Flexible Manufacturing,Dennis Brandl,http://books.google.com/books/content?id=136rPmt-K5UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Business & Economics,1556179987,2006
Innovations and Advances in Computer Sciences and Engineering,Innovations and Advances in Computer Sciences and Engineering,Tarek Sobh,http://books.google.com/books/content?id=B-Zf1sQZapMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Technology & Engineering,9789048136582,2010-03-10
Proceedings of the Sixth Australasian Conference on Interactive Entertainment,Proceedings of the Sixth Australasian Conference on Interactive Entertainment,Malcolm Ryan,http://books.google.com/books/content?id=SYEzMIBe57kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Computers,9781450300100,2009-12-17
Design Patterns for Object-oriented Software Development,Design Patterns for Object-oriented Software Development,Wolfgang Pree,http://books.google.com/books/content?id=cIlQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Computers,,1995
Principles of Decorative Design,Principles of Decorative Design,Christopher Dresser,http://books.google.com/books/content?id=T-3ahpntYSYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Decoration and ornament,,1873
"Historic Ornament, Elements of Ornament, Practical Design, Applied Design","Historic Ornament, Elements of Ornament, Practical Design, Applied Design",,http://books.google.com/books/content?id=0nVBAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Decoration and ornament,,1905
Machine Learning Design Patterns,Machine Learning Design Patterns,"Valliappa Lakshmanan, Sara Robinson, Michael Munn",http://books.google.com/books/content?id=dDwDEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Computers,9781098115753,2020-10-15
The Use of the Plant in Decorative Design,The Use of the Plant in Decorative Design,"Maude Lawrence, Caroline Amelia Sheldon",http://books.google.com/books/content?id=FgyAAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Decoration and ornament,,1912
Theory and Practice of Design,Theory and Practice of Design,Frank G. Jackson,http://books.google.com/books/content?id=GwYQicq0w40C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Decoration and ornament,,1896
"Theory and Practice of Design, and Advanced Text-book on Decorative Art","Theory and Practice of Design, and Advanced Text-book on Decorative Art",Frank G. Jackson,http://books.google.com/books/content?id=2RBAAAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Decoration and ornament,,1894
Proceedings,Proceedings,,http://books.google.com/books/content?id=16VVAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Coding theory,,2005
Design Motifs,Design Motifs,International Correspondence Schools,http://books.google.com/books/content?id=pSJDAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Decoration and ornament,,1916
Java EE 8 Design Patterns and Best Practices,Java EE 8 Design Patterns and Best Practices,"Rhuan Rocha, João Purificação",http://books.google.com/books/content?id=Q8JoDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Computers,9781788837736,2018-08-10
Design Patterns,Design Patterns,Christopher G. Lasater,http://books.google.com/books/content?id=f7s8MsAHoucC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Computers,9781449633820,2006-10-01
Ladies' Home Journal and Practical Housekeeper,Ladies' Home Journal and Practical Housekeeper,,http://books.google.com/books/content?id=yakiAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Housekeeping,,1887
Good Housekeeping,Good Housekeeping,,http://books.google.com/books/content?id=8M1OAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Home economics,,1909
Good Housekeeping Magazine,Good Housekeeping Magazine,,http://books.google.com/books/content?id=YmQBVI5MsasC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Home economics,,1912
The Carpet and Upholstery Trade Review,The Carpet and Upholstery Trade Review,,http://books.google.com/books/content?id=jfgiFZG10NYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Carpets,,1884
Object-oriented Programming Featuring Graphical Applications in Java,Object-oriented Programming Featuring Graphical Applications in Java,Michael Jay Laszlo,http://books.google.com/books/content?id=l0YiAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Computers,,2002
Mastering Python Design Patterns,Mastering Python Design Patterns,Sakis Kasampalis,http://books.google.com/books/content?id=-XBuBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Computers,9781783989331,2015-01-28
Second Report of the Royal Commissioners on Technical Instruction: General report,Second Report of the Royal Commissioners on Technical Instruction: General report,Great Britain. Royal Commission on Technical Instruction,http://books.google.com/books/content?id=cqlDvRQ8aC4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Agriculture,,1884
The Steel and Metal Digest,The Steel and Metal Digest,,http://books.google.com/books/content?id=npxAAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Metals,,1918
United States Official Postal Guide,United States Official Postal Guide,,http://books.google.com/books/content?id=qkM9AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Postal service,,1887
International Library of Technology,International Library of Technology,,http://books.google.com/books/content?id=cJhAAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Agriculture,,1905
International Library of Technology,International Library of Technology,International Textbook Company,http://books.google.com/books/content?id=UidKAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Agriculture,,1905
Hypertext ...,Hypertext ...,,http://books.google.com/books/content?id=XpApAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Hypertext systems,,1997
Factory and Industrial Management,Factory and Industrial Management,"John Robertson Dunlap, Arthur Van Vlissingen, John M. Carmody",http://books.google.com/books/content?id=YaVFAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Engineering,,1913
Industrial Management,Industrial Management,John R. Dunlap,http://books.google.com/books/content?id=H8k2AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Engineering,,1913
Annual Register of the State University of Nevada ... with Announcements ...,Annual Register of the State University of Nevada ... with Announcements ...,University of Nevada,http://books.google.com/books/content?id=9W44AAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Universities and colleges,,1915
Bulletin,Bulletin,National Society for Vocational Education,http://books.google.com/books/content?id=s7M0AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Technical education,,1907
Bulletin,Bulletin,,http://books.google.com/books/content?id=sfHeAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Technical education,,1907
Penn Monthly,Penn Monthly,"Robert Ellis Thompson, William Wilberforce Newton, Otis H. Kendall",http://books.google.com/books/content?id=3MFMAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,1877
The Penn Monthly,The Penn Monthly,,http://books.google.com/books/content?id=a7xOAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Literature,,1877
Programming for the Series 60 Platform and Symbian OS,Programming for the Series 60 Platform and Symbian OS,Digia Inc,http://books.google.com/books/content?id=R7VQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Computers,,2003
Clothing for Women,Clothing for Women,Laura Irene Baldt,http://books.google.com/books/content?id=oQZRAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Clothing and dress,,1916
The Musical Herald,The Musical Herald,,http://books.google.com/books/content?id=jcCB89KupPQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Music,,1886
Practical Teacher's Art Monthly,Practical Teacher's Art Monthly,,http://books.google.com/books/content?id=fDJJAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Arts, Fine",,1901
American Illustrated Magazine,American Illustrated Magazine,,http://books.google.com/books/content?id=G01CURMIaRkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,American literature,,1887
The Electrical Journal,The Electrical Journal,,http://books.google.com/books/content?id=SABRAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Electrical engineering,,1905
Iron Trade Review,Iron Trade Review,,http://books.google.com/books/content?id=aIU-AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Iron industry and trade,,1917
The Compendium of Architectural Sheet-metal Work,The Compendium of Architectural Sheet-metal Work,Kittredge Cornice & Ornament Co,http://books.google.com/books/content?id=-XcOAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Architectural metal-work,,1877
Home Needlework Magazine,Home Needlework Magazine,,http://books.google.com/books/content?id=ShpOAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Embroidery,,1906
Mastering BEA WebLogic Server,Mastering BEA WebLogic Server,"Gregory Nyberg, Robert Patrick, Paul Bauerschmidt, Jeff McDaniel, Raja Mukherjee",http://books.google.com/books/content?id=SlDVEIotB5EC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Computers,047128128X,2003-09-05
Extension Bulletin,Extension Bulletin,University of Hawaii (Honolulu). Agricultural Extension Service,http://books.google.com/books/content?id=69anRdketX0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Agricultural extension work,,1917
Vocational Education Bulletin,Vocational Education Bulletin,United States. Office of Education. Vocational division,http://books.google.com/books/content?id=5kLyAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Vocational education,,1918
Drawing and Designing in a Series of Lessons,Drawing and Designing in a Series of Lessons,Charles Godfrey Leland,http://books.google.com/books/content?id=xrA0AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Decoration and ornament,,1889
The Century Dictionary,The Century Dictionary,,http://books.google.com/books/content?id=SzAUAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Biography,,1914
St. Nicholas,St. Nicholas,,http://books.google.com/books/content?id=5WQ3AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,1884
Demorests' Monthly Magazine,Demorests' Monthly Magazine,,http://books.google.com/books/content?id=osMOwX1U2C4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,1882
Catalogue,Catalogue,University of Minnesota,http://books.google.com/books/content?id=9EkMAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,1896
Advances in Software Maintenance Management,Advances in Software Maintenance Management,"Macario Polo, Mario Piattini, Francisco Ruiz",http://books.google.com/books/content?id=zbpQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Computers,,2003
Metal Finishing,Metal Finishing,,http://books.google.com/books/content?id=VWZCAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Aluminum,,1917
Object-oriented Technology,Object-oriented Technology,,http://books.google.com/books/content?id=0edQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Computer software,,1999
The Southern Architect and Building News,The Southern Architect and Building News,,http://books.google.com/books/content?id=J99g9M16aP4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Architecture,,1907
Design Patterns For Dummies,Design Patterns For Dummies,Steve Holzner,http://books.google.com/books/content?id=uLU9k-mKvzoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Computers,9780470046968,2006-07-28
Documents of the Assembly of the State of New York,Documents of the Assembly of the State of New York,New York (State). Legislature. Assembly,http://books.google.com/books/content?id=p4I7AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Government publications,,1890
The Glassware Department,The Glassware Department,Helen Mary Lehmann,http://books.google.com/books/content?id=wu8XAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Glass manufacture,,1918
"Iowa State College of Agriculture and Mechanic Arts, Division of Agriculture","Iowa State College of Agriculture and Mechanic Arts, Division of Agriculture","Iowa State College of Agriculture and the Mechanical Arts. Division of Agriculture, Iowa State College of Agriculture and the Mechanical Arts. Division of Engineering",http://books.google.com/books/content?id=3RtHAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Agricultural colleges,,1907
Southern Cultivator,Southern Cultivator,,http://books.google.com/books/content?id=UXNNAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Agriculture,,1885
Catalog and Yearbook,Catalog and Yearbook,University of Northern Colorado,http://books.google.com/books/content?id=WqxIAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,1896
Trade Schools in the United States,Trade Schools in the United States,,http://books.google.com/books/content?id=GYwPYLcs0v8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,1916
Good Furniture,Good Furniture,,http://books.google.com/books/content?id=i3hAAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Furniture,,1918
Burlington Magazine for Connoisseurs,Burlington Magazine for Connoisseurs,,http://books.google.com/books/content?id=TJhAAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Art,,1913
The Building of a Shoe,The Building of a Shoe,,http://books.google.com/books/content?id=v9M2AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Boots and shoes industry,,1912
JSP Examples and Best Practices,JSP Examples and Best Practices,Andrew Patzer,http://books.google.com/books/content?id=xDiD4BPuovcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Computers,1590590201,2002-04-25
The Electrical Engineer,The Electrical Engineer,,http://books.google.com/books/content?id=XGp04Id0uLkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Electric engineering,,1910
General Information,General Information,"State Normal and Industrial School (Ellendale, N.D.)",http://books.google.com/books/content?id=eaFGAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,College catalogs,,1911
Transit Journal,Transit Journal,,http://books.google.com/books/content?id=gT8_AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,1913
Harper's Bazaar,Harper's Bazaar,,http://books.google.com/books/content?id=ALc5llqiBIwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Celebrities,,1887
"Hints on Household Taste in Furniture, Upholstery, and Other Details","Hints on Household Taste in Furniture, Upholstery, and Other Details",Charles Locke Eastlake,http://books.google.com/books/content?id=xodAAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Furniture,,1883
